user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Diyosa,Beyond your peripheral vision.,🇵🇭♊️😇,21-09-2014 11:25,14,7,1,FALSE,25-07-2020 10:06,Yap selfish ignorant tool Karen did infect me with #coronavirus you know how I know? My immune system just got rid… https://t.co/WQHw7H1Ud6,['coronavirus'],Twitter Web App,FALSE
Ben Glover NHS App Paramedic 🌈🚑 I Broadcaster,"Southampton, England",NQ2 Paramedic l NHS App Ambassador @NHSDigital I Voiceover Artist l Podcaster I Radio muso & DJ @897bay I Car columnist I Dad to Autism 🇲🇹 🇬🇧 Views mine etc,05-11-2010 09:08,3121,3568,3771,FALSE,25-07-2020 10:06,And tested negative for my recent #COVID19 #Antibody test. Quite surprised but lots of discussion out there as to h… https://t.co/tw0y0rWm2z,"['COVID19', 'Antibody']",Twitter for iPhone,FALSE
Min of Youth& Sports,Nigeria,,17-06-2013 16:55,15260,1081,107,FALSE,25-07-2020 10:06,"Ministry Extends App Devlp't Challenge for more opportunities to Fire Up Creativity in Youth.
In response to the on… https://t.co/C7OYLjISEG",,Twitter for Android,FALSE
"Sanjay K Sah (FCCA, CPA)","Harrow, London","Director @Makesworthacc, #ACCA Practitioners' network panel  - Elected Panel Member, No.1 Rated #Accountant in @QuickBooksUK by Clients Rating.",18-05-2019 15:00,268,1098,4241,FALSE,25-07-2020 10:06,UK passport applications will be fast-tracked in five days for Britons going on holiday in the next two weeks.… https://t.co/D9n8XGm4zp,,Twitter Web App,FALSE
Lisa,Italy,"Basically a cat in its human form,observing and valuing things from its own perspective ❤️ #Meow",03-02-2011 16:45,1656,1796,8635,FALSE,25-07-2020 10:06,The fact that this #CoupleGoals would be married by now if it wasn't for #COVID19 😭😭 my hearth 💔 @JLo @AROD https://t.co/umXZInOae0,"['CoupleGoals', 'COVID19']",Twitter for Android,FALSE
AIRVijayawada,"Andhra Pradesh, India",broadcasting centre of i&b,26-08-2015 10:38,686,64,132,FALSE,25-07-2020 10:06,"#CoronaVirusUpdates:

📍India achieves a record of more than 4,20,000 #COVID19 tests in a single day on July 24, 202… https://t.co/1yjez4Vl7S","['CoronaVirusUpdates', 'COVID19']",Twitter for Android,FALSE
KTN News Alerts,Kenya,"Find all breaking news stories here. 
#GetTheWholeStory",01-11-2018 07:49,68829,36,76,FALSE,25-07-2020 10:06,Opinion continues to be divided over whether or not the government should lockdown the country in efforts to curb… https://t.co/qDwVnux15d,,TweetDeck,FALSE
Johnny Bean,Morecambe (UK),"Photographer, Administrator, undefeated BBC Radio Nott'm Rock Show Quiz Champ (1980), Pumpkinhead and Best in Show at Vintage By The Sea! #morecambe evangelist!",13-03-2009 21:57,2150,3270,4609,FALSE,25-07-2020 10:06,"For anyone who's thinking #COVID19 will be over soon, consider why the UK Govt are buying a vaccine factory that wo… https://t.co/AlgdVMZrPN",['COVID19'],Twitter for Android,FALSE
COVID19 News,WORLDWIDE,"""After all it really is all of humanity that is under threat during a pandemic."" ~ Margaret Chan
Latest Verified News and updates #COVID19 #coronavirus",11-02-2019 06:22,82,132,1,FALSE,25-07-2020 10:06,Coronavirus: California surpasses New York state in confirmed COVID-19 cases - ABC7 Los Angeles… https://t.co/oNqEVgw85A,,ContentStudio.io,FALSE
APO Group English,#AFRICA #MENA,"Latest #Africa & #MENA related #News releases issued by companies, govs, intl orgs, NGOs & #UN #PR FR:@APO_source_fr PT:@APO_source_pt AR:@APO_source_ar",22-02-2011 09:09,10661,6,2037,TRUE,25-07-2020 10:06,Coronavirus - Nigeria: COVID-19 case update (24 July 2020) @NCDCgov @Chikwe_I #Africa #Nigeria #Health #Coronavirus… https://t.co/XmER5XnBvR,"['Africa', 'Nigeria', 'Health', 'Coronavirus']",Africa Newsroom,FALSE
Ursula Mühle,"München, Bayern",On a mission to facilitate #education & #innovation for #health & #social impact. Currently helping Bavaria manage #COVID19. Former @EITHealth (private account),04-01-2016 21:40,1049,1836,6812,FALSE,25-07-2020 10:06,"#NetworkThinking transforms leaders.“
Great interview with @DariaTataj on how to find new ways to innovate out of… https://t.co/JN6fQl6PLV",['NetworkThinking'],Twitter for iPhone,FALSE
Myro,"London, England",I dont believe in sky fairies. I identify as a non binary hamster.,11-11-2010 20:24,90,282,13291,FALSE,25-07-2020 10:06,So a report states that being overweight is dangerous for health with #COVID19. So all those people that criticised… https://t.co/yFE3qEiUpi,['COVID19'],Twitter for Android,FALSE
Formation & Conseil,Toulouse Haute-Garonne France,"Bertrand Charlet : Formateur & Consultant Freelance #GrandeDistribution - #Commerce - #Vente | Veille sur  Emploi, RH et Formation | https://t.co/F73Uz0OhDY",29-06-2011 13:24,1067,359,34,FALSE,25-07-2020 10:05,Top story: @SAP_Retail: 'Shortages in grocery stores &amp; empty shopping malls led to a new way of buying in the… https://t.co/76KgcJHHa6,,The Tweeted Times,FALSE
Newport City Radio,"Newport, Wales",Newport's online radio station providing training and media content for the local community and beyond!,20-10-2009 12:47,5140,4629,2435,FALSE,25-07-2020 10:05,"What do you say to your 16 or 18-year-old on their next step in Education?
How is Newport County in the community c… https://t.co/c6pKksM4B6",,Twitter Web App,FALSE
Dysfunctional Trump is EVIL racist corrupt UNFIT,,"EVIL Dysfunctional Trump CORRUPT RACIST COWARD WEAK IGNORANT GREEDY UNFIT RESIGN🌊RESIST KEEP FIGHTING TIL END🌊🌊
🌊JUSTICE is COMING 🌊VOTE BIDEN 2020🌊",09-07-2020 06:58,66,230,729,FALSE,25-07-2020 10:05,"Stay SAFE and HEALTHY 
Wear a MASK save LIVES priceless 
#COVID19 https://t.co/XP6RBXtsxl",['COVID19'],Twitter for Android,FALSE
American Malaysian Chamber of Commerce,"Kuala Lumpur, Malaysia","The voice of U.S. business in Malaysia. The American Malaysian Chamber of Commerce is an international, non-profit, private-sector business association.",14-09-2010 06:52,1457,468,184,FALSE,25-07-2020 10:05,"Thank you for meeting the AMCHAM team and we will see you soon!

#togetherwecan #covid19 #MAEI #northernregion… https://t.co/L5zaBa51ay","['togetherwecan', 'covid19', 'MAEI', 'northernregion']",Twitter Web App,FALSE
DIGITALSPHERE,,,24-08-2017 10:49,2025,1809,4372,FALSE,25-07-2020 10:05,"@HeirmeinM Join Wiredbucks today..

It's one click away.

👉  https://t.co/uyWvLNZ0so 👈

#doubleclick
#justclick… https://t.co/vH01620w9w","['doubleclick', 'justclick']",Twitter for Android,FALSE
Shiv Suman IYC #RGFC,"New Delhi, India","#Founder--- @RGFCIndia 
#सह #State_Coodinator_IYCBihar_SM.  #Gandhian #Nehruvian #नोट-कट्टरपंथी दूर ही रहें,चाहे वो किसी भी धर्म के हों. भारत माता की जय🙏",08-03-2018 08:54,502,571,3063,FALSE,25-07-2020 10:05,"India's first CM to test #COVID19 positive. 
#BJPfailsCoronaFight 

@INCIndia @IYC 
@LambaAlka @KirtiAzaad… https://t.co/SCtEejkISF","['COVID19', 'BJPfailsCoronaFight']",Twitter for Android,FALSE
MR PHILLIP FIXED GAMES,Nigeria,I DEALS WITH 100% FIXED MATCH GAME'S WITH 100% GUARANTEE. UR WINNING IS  OUR CONCERN. NO CHANCE OF LOSSING AT ALL. MAKE A STEP ND GIVE TESTIMONY,23-12-2019 16:10,1796,3782,1842,FALSE,25-07-2020 10:05,"Don't waste ur money on 500 odds, 600 odds that will make u develop hypertension.

slow and steady wins the race.… https://t.co/giIFEaoMdX",,Twitter for Android,FALSE
Tom Maxwell,"Newmarket, NH",#wine #chocolate #coffee. #Fbomber. Political loudmouth. Opinionated prick. All #MAGAts blocked including Log Cabin Pubs. #resist,27-04-2009 15:39,506,907,8216,FALSE,25-07-2020 10:05,"Hey I have an idea. #Republicans their #voters, #WhiteNationalists, #fundamentalist #Christianists, #Rightwing… https://t.co/jpwVozOfD3","['Republicans', 'voters', 'WhiteNationalists', 'fundamentalist', 'Christianists', 'Rightwing']",Twitter for iPhone,FALSE
Classifieds California,"Los Angeles, CA","Publish your FREE classified ads through this channel. You can use DM ClassifiedsLA +Ads..! Sales, Rents, Promos and more. 📩lasocialclassifieds@gmail.com",15-08-2017 21:31,368,609,14,FALSE,25-07-2020 10:05,2:55:32 ==&gt; ➡️ #Classifieds SMI is now offering Protective Face Shields.  fight against the #COVID19 Connect with u… https://t.co/7yx3l6dpOP,"['Classifieds', 'COVID19']",TweetAutomaticos,FALSE
Clare Jordan,west yorkshire,"psychol grad, animal/garden fan. pagan. writing for teens. left wing, slooowly going vegan, diabetic, IBS, EDS3, OA, Fibro, vertigo,",20-02-2010 12:11,1466,2717,6532,FALSE,25-07-2020 10:05,"Come on dudes, in the long run, this will help save lives. Help slow the spread of #COVID19 and identify at risk ca… https://t.co/E4KBmkpLgv",['COVID19'],Twitter for Android,FALSE
Suzanne Sicchia,@UofT,#HealthStudies Prof @UTSC & @UofT_dlsph Collab Grad Programs in #WomensHealth #GlobalHealth. Most tweets for my students. Sometimes likes are just bookmarks.,30-04-2014 15:24,957,969,10733,FALSE,25-07-2020 10:05,"There’s a ‘death gap’ in Canada’s four most populous provinces. If #COVID19 isn’t killing these people, what is? |… https://t.co/GaqhfApSn8",['COVID19'],Twitter for iPhone,FALSE
Pride- Integrity - Selfless Service,Washington DC Metro Area,Police Officer in the D.C. Metro area. U.S. Army Veteran. VFW Member.,06-11-2009 17:40,2556,2795,90791,FALSE,25-07-2020 10:05,"@parscale @Ethel1051Seeley My dads, bosses wife in Michigan passed away recently of a heart attack after being in a… https://t.co/MqCNoHkF5Z",,Twitter for iPhone,FALSE
Rid🌝,,"| Stardust, air balloon and writing about the end of the world 🎆🎐|

Italy | She | Proud mama of a Labrador ✨",02-11-2017 18:07,0,21,14,FALSE,25-07-2020 10:05,"Hey people of Twitter, this is a very strange situation for me and i would never ask for this if It wasnt very need… https://t.co/5E6qPYGY5X",,Twitter for Android,FALSE
SA Police Service 🇿🇦,"Pretoria, South Africa",Sharing info with followers committed to ensuring that people in SA are safe. Account is not monitored 24/7. Emergencies contact 10111 / nearest Police Station.,20-06-2011 08:25,663279,2410,5807,TRUE,25-07-2020 10:05,#sapsFS ⚠️Fauresmith Police Station temporarily closed for #COVID19 decontamination. CSC will operate from the Dete… https://t.co/v4gCDbbmJG,"['sapsFS', 'COVID19']",Twitter Web App,FALSE
Kőrösi Krisztián #IamEuropean,"London, England","Full stack developer, Hungarian, European. Just Krisz/Chris, nothing fancy. 😎",09-04-2009 06:46,200,103,3424,FALSE,25-07-2020 10:05,"It seems outsourcing law enforcement isn't going as planned. If government wants law enforced, send police officers… https://t.co/mowLQH1DSp",,Twitter Web App,FALSE
The Forest of Dean Constituency Labour Party,"Regent Hall, Bath Place, Lydney, GL15 5RR",Welcome to the official Twitter account of in the Forest of Dean Constituency Labour Party. We say ‘It is the time for real change’.,01-05-2017 13:27,281,290,182,FALSE,25-07-2020 10:05,National and local democracy important. Because #covid19 two years worth of local elections due next May. But Tory… https://t.co/6e5mYVdSeQ,['covid19'],Twitter Web App,FALSE
Telangana Fights COVID,Telangana,Telangana Citizens Fighting COVID through positivity!,06-07-2020 07:26,639,79,246,FALSE,25-07-2020 10:05,Let’s preserve the facilities and beds to those who deserve them. #COVID19 persons showing mild or no symptoms can… https://t.co/JExFp8DofS,['COVID19'],Twitter for Android,FALSE
BubbaWubba,,,08-09-2016 18:43,1116,1842,57788,FALSE,25-07-2020 10:05,"@WhiteHouse @PressSec Empty words that you can't justify.  
❗Violent &amp; hate crimes are UP 
❗Mass shootings are UP… https://t.co/zvqWTFZJF2",,Twitter for Android,FALSE
PIB India,New Delhi,Press Information Bureau. Nodal agency for communicating to media on behalf of #Government of #India. In Hindi: @pibhindi For Fact Check: @PIBFactCheck,27-12-2010 11:55,2063891,265,2149,TRUE,25-07-2020 10:05,"#CoronaWatch

◾ 13,36,861 total confirmed cases
◾ 8,49,432 cases cured/recovered 
◾ 1,58,49,068 samples tested 

He… https://t.co/SCo8FLnjV5",['CoronaWatch'],Twitter Web App,FALSE
Zenzele,#Bulawayo.#Zimbabwe,"Journalist and Entreprenuer . Founder  @citezw. #Asakhe.Until the Lion Learns how to read &  write, every story will glorify the hunter.",04-11-2008 13:35,81937,9495,20058,FALSE,25-07-2020 10:05,It gets to be real when people you know succumb to #COVID19  #Asakhe,"['COVID19', 'Asakhe']",Twitter for Android,FALSE
Esme Slater,,#KBF,23-05-2020 19:01,737,321,24080,FALSE,25-07-2020 10:05,"@realjohnmurphy Office for National Statistics (ONS)

· 22h

During the most recent week (13 to 19 July 2020) we es… https://t.co/vkxzFEsu5L",,Twitter Web App,FALSE
EU Chamber of Commerce & Industry Southern Africa,"Johannesburg, South Africa",The #EU is #SA's largest trading partner 🇪🇺 🇿🇦 We bring together EU Bilateral Chambers & EU companies to foster sustainable growth in Southern Africa,19-06-2015 08:34,630,350,356,FALSE,25-07-2020 10:05,"🇿🇦 ""@TransUnionSA noted that #Covid19  is creating a new reality as its impact has stretched to consumers of all ge… https://t.co/PZ3giaiM3E",['Covid19'],Buffer,FALSE
Privacy International,London,"For a world where technology will empower and enable us, not exploit our data for profit and power.",16-02-2009 13:02,69188,1574,3595,TRUE,25-07-2020 10:05,"Listen to the latest episode of the Technology Pill.

This week we talk to a whole host of guests about the issues… https://t.co/GZC63Y7UvY",,TweetDeck,FALSE
Creative Blend,"Brighton, England","Digital agency with a charity commitment. Specialising in web design, development, social media, branding & training.",01-07-2011 12:31,540,724,2984,FALSE,25-07-2020 10:05,"In our latest blog, we review the last 3 months and we share our findings working through #COVID19 👇👇👇🤓
-… https://t.co/btcyWEOjyU",['COVID19'],Twitter Web App,FALSE
United Nations,"New York, NY",Official account of the United Nations. #ClimateAction #GlobalGoals #StandUp4HumanRights,16-03-2008 20:15,12748145,1181,1459,TRUE,25-07-2020 10:05,"Whatever you are doing to stop the spread of #COVID19 – keep it up. 
Preventing the further spread of #coronavirus… https://t.co/qzgrAd8P6V","['COVID19', 'coronavirus']",TweetDeck,FALSE
Malta Jobs & Houses,Malta,"Free classifieds in Malta & Gozo. Jobs, Events, Flats, Houses, Used Cars & More!",01-11-2010 07:33,2961,358,140,FALSE,25-07-2020 10:04,Latest tweets about coronavirus in and around #Malta. Updated live throughout the day -&gt; https://t.co/yyLD2a4AWG #covid19,"['Malta', 'covid19']",Qureet Leads,FALSE
Nitish Thakur,Justice 4 @itsSSR,"भागी-भागी जिंदगी रे,पीछे-पीछे मैं चला रेे,नई राहे नए-नए मोड़,Proud Indian-Bihari-Maithil,Dreamer,",26-09-2010 15:54,1291,1146,4086,FALSE,25-07-2020 10:04,Get well soon mamu #Covid19 https://t.co/b2AXrWgwWx,['Covid19'],Twitter for Android,FALSE
प्रिया शर्मा 🇮🇳(🚩राष्ट्रवादी🚩)🇮🇳,jaipur,दिल दिया है जान भी देंगे ये वतन तेरे लिये...😙😙😙 100%FB,08-11-2010 10:39,1176,1143,5743,FALSE,25-07-2020 10:04,@Grofers give me back my money...u know due to #COVID19 there is not enough food and money i have so be humble plz… https://t.co/tps61yyKEI,['COVID19'],Twitter for Android,FALSE
Asiaville,India,"A next-generation multi-lingual, multimedia and multi-platform digital news venture. 👉🏼 Instagram: @asiavillenews 👉🏼 Youtube: https://t.co/d27ARXNU8g",30-07-2018 06:58,2699,49,484,TRUE,25-07-2020 10:04,Swedes are enjoying their #summer without any regulations in sight. #Sweden largely avoided imposing strict lockdow… https://t.co/Smaq4ZkgH6,"['summer', 'Sweden']",Twitter Web App,FALSE
TheAwoken,,Spread the truth.,14-04-2020 11:10,83,14,2235,FALSE,25-07-2020 10:04,#Covid19 does not exist at these MARXISTS marches https://t.co/ABizycn1cM,['Covid19'],Twitter for Android,FALSE
tamari,,inspired by life ❤️,25-07-2020 09:26,0,11,0,FALSE,25-07-2020 10:04,"VZC6YB for 20% discount to all purchase on https://t.co/lBWY6Vs0Gu 

#sale #discount #discountcode #salejewels… https://t.co/braYQTpCLp","['sale', 'discount', 'discountcode', 'salejewels']",Twitter for iPhone,FALSE
Jeanne Yzelle,South Africa,"When you’re dead, you don’t know you’re dead. It’s pain only for others. It’s the same thing when you are stupid. All tweets are exclusively mine.",16-01-2019 12:32,92,94,3372,FALSE,25-07-2020 10:04,"@rinmor Im tired of this shit @rinmor #LockdownSA is affecting many people on many levels. I’ve read of a few kids,… https://t.co/f11e0qvKWi",['LockdownSA'],Twitter for iPhone,FALSE
Liverpool Science Park,Liverpool,"We offer flexible, Grade A city-centre #offices, #labs and more to some of Liverpool's finest creators and innovators #LSPcommunity",18-05-2011 09:47,3005,1459,5690,FALSE,25-07-2020 10:04,"If you missed this opportunity last time, @BioGradLabs will be back at LSP next week to conduct more #COVID19… https://t.co/rC5ws1wSBe",['COVID19'],Twitter for iPhone,FALSE
Finnigans 天有道地有道人无道,Australia,The Dolphin that is the keeper of the rampaging BISONs 天有道 地有道 人无道,05-04-2009 10:53,4580,1096,163,FALSE,25-07-2020 10:04,Australia's Bosses in DC have summoned. So like good puppy doggies Aust most useless FM @MarisePayne and DefMin… https://t.co/i0aWRUAcaL,,Twitter for Android,FALSE
